exchange,name,token,trading_symbol,lot_size,tick_size
NSE,GS100426C,4381,GS100426C-GS,100,0.01
NSE,GS100525C,4137,GS100525C-GS,100,0.01
NSE,GS100526C,4384,GS100526C-GS,100,0.01
NSE,GS100825C,4178,GS100825C-GS,100,0.01
NSE,GS070626C,4387,GS070626C-GS,100,0.01
NSE,727MH39,24756,727MH39-SG,100,0.01
NSE,GS220825C,4180,GS220825C-GS,100,0.01
NSE,GS220831C,4431,GS220831C-GS,100,0.01
NSE,726MH30,15973,726MH30-SG,100,0.01
NSE,726KL39,24989,726KL39-SG,100,0.01
NSE,726KA25,13593,726KA25-SG,100,0.01
NSE,726JH27,22196,726JH27-SG,100,0.01
NSE,726HR36,24755,726HR36-SG,100,0.01
NSE,726HR32,8575,726HR32-SG,100,0.01
NSE,726HP29,16638,726HP29-SG,100,0.01
NSE,726GS2033,14051,726GS2033-GS,1,0.01
NSE,726GS2032,10722,726GS2032-GS,1,0.01
NSE,726GS2029,8027,726GS2029-GS,1,0.01
NSE,726GJ29,21032,726GJ29-SG,100,0.01
NSE,726BR33,24840,726BR33-SG,100,0.01
NSE,726AS39,24988,726AS39-SG,100,0.01
NSE,726AS29,21034,726AS29-SG,100,0.01
NSE,725WB45,25102,725WB45-SG,100,0.01
NSE,725WB41,2657,725WB41-SG,100,0.01
NSE,725UK32,7907,725UK32-SG,100,0.01
NSE,725TS46,25103,725TS46-SG,100,0.01
NSE,725TS41,2581,725TS41-SG,100,0.01
NSE,725TS38,25096,725TS38-SG,100,0.01
NSE,725TS28,22210,725TS28-SG,100,0.01
NSE,725TN32,8357,725TN32-SG,100,0.01
NSE,725TN27,22127,725TN27-SG,100,0.01
NSE,725PN25,21721,725PN25-SG,100,0.01
NSE,HDFCBSE500,14230,HDFCBSE500-EQ,1,0.01
NSE,726MH49,24763,726MH49-SG,100,0.01
NSE,726MH50,25110,726MH50-SG,100,0.01
NSE,726MP35,24754,726MP35-SG,100,0.01
NSE,726MP38,24987,726MP38-SG,100,0.01
NSE,GS220836C,4494,GS220836C-GS,100,0.01
NSE,GS220840C,4546,GS220840C-GS,100,0.01
NSE,GS220850C,4553,GS220850C-GS,100,0.01
NSE,GS230625C,4161,GS230625C-GS,100,0.01
NSE,GS231224C,4098,GS231224C-GS,100,0.01
NSE,GS231225C,4325,GS231225C-GS,100,0.01
NSE,GS260425C,4135,GS260425C-GS,100,0.01
NSE,GS260426C,4382,GS260426C-GS,100,0.01
NSE,GS261025C,4222,GS261025C-GS,100,0.01
NSE,GS300625C,4174,GS300625C-GS,100,0.01
NSE,GS311224C,4099,GS311224C-GS,100,0.01
NSE,GS311225C,4330,GS311225C-GS,100,0.01
NSE,GS220830C,4427,GS220830C-GS,100,0.01
NSE,GSEC10ABSL,24847,GSEC10ABSL-EQ,1,0.01
NSE,GSEC10YEAR,14938,GSEC10YEAR-EQ,1,0.01
NSE,GSEC5IETF,8342,GSEC5IETF-EQ,1,0.01
NSE,727GS2026,9537,727GS2026-GS,1,0.01
NSE,727GJ31,15744,727GJ31-SG,100,0.01
NSE,727AS29,21550,727AS29-SG,100,0.01
NSE,727AR32,7897,727AR32-SG,100,0.01
NSE,727AP41,24991,727AP41-SG,100,0.01
NSE,726WB34,22146,726WB34-SG,100,0.01
NSE,726UP29,22082,726UP29-SG,100,0.01
NSE,726TS35,24842,726TS35-SG,100,0.01
NSE,726PN37,24986,726PN37-SG,100,0.01
NSE,726PN36,24985,726PN36-SG,100,0.01
NSE,GSEC10IETF,13143,GSEC10IETF-EQ,1,0.01
NSE,727MH44,24759,727MH44-SG,100,0.01
NSE,727ML32,8576,727ML32-SG,100,0.01
NSE,727MN36,24984,727MN36-SG,100,0.01
NSE,730MH38,24651,730MH38-SG,100,0.01
NSE,730KL52,24663,730KL52-SG,100,0.01
NSE,730KA32,8137,730KA32-SG,100,0.01
NSE,730JK29,21651,730JK29-SG,100,0.01
NSE,730AS29,21213,730AS29-SG,100,0.01
NSE,72WB30,22142,72WB30-SG,100,0.01
NSE,72UP31,2387,72UP31-SG,100,0.01
NSE,72TS51,2659,72TS51-SG,100,0.01
NSE,72TN31,22124,72TN31-SG,100,0.01
NSE,72RJ46,2584,72RJ46-SG,100,0.01
NSE,72NL29,21996,72NL29-SG,100,0.01
NSE,72MZ31,24893,72MZ31-SG,100,0.01
NSE,72MZ29,22018,72MZ29-SG,100,0.01
NSE,72ML29,22011,72ML29-SG,100,0.01
NSE,72MH28,15971,72MH28-SG,100,0.01
NSE,72KL56,4899,72KL56-SG,100,0.01
NSE,72KA31,20017,72KA31-SG,100,0.01
NSE,72JK29,20312,72JK29-SG,100,0.01
NSE,72JH35,2391,72JH35-SG,100,0.01
NSE,GILT5YBEES,3172,GILT5YBEES-EQ,1,0.01
NSE,72HP35,20844,72HP35-SG,100,0.01
NSE,72GA31,2386,72GA31-SG,100,0.01
NSE,72AS29,20960,72AS29-SG,100,0.01
NSE,72AP30,20574,72AP30-SG,100,0.01
NSE,729WB29,22153,729WB29-SG,100,0.01
NSE,730MH39,24653,730MH39-SG,100,0.01
NSE,730PN31,21894,730PN31-SG,100,0.01
NSE,730WB29,22152,730WB29-SG,100,0.01
NSE,731AP42,8366,731AP42-SG,100,0.01
NSE,732TS49,16397,732TS49-SG,100,0.01
NSE,732TS48,15783,732TS48-SG,100,0.01
NSE,732TS36,24487,732TS36-SG,100,0.01
NSE,732TN53,16274,732TN53-SG,100,0.01
NSE,732TN33,16029,732TN33-SG,100,0.01
NSE,732RJ34,24422,732RJ34-SG,100,0.01
NSE,732MH32,16227,732MH32-SG,100,0.01
NSE,732KL53,16398,732KL53-SG,100,0.01
NSE,732KL41,24191,732KL41-SG,100,0.01
NSE,732KA34,8006,732KA34-SG,100,0.01
NSE,732HR36A,24488,732HR36A-SG,100,0.01
NSE,732HR36,24420,732HR36-SG,100,0.01
NSE,729UP29,22099,729UP29-SG,100,0.01
NSE,732HR33,16648,732HR33-SG,100,0.01
NSE,732AS32,8138,732AS32-SG,100,0.01
NSE,732AP43,15780,732AP43-SG,100,0.01
NSE,731WB34,22141,731WB34-SG,100,0.01
NSE,731TS60,22206,731TS60-SG,100,0.01
NSE,731TS50,24662,731TS50-SG,100,0.01
NSE,731TS42,24192,731TS42-SG,100,0.01
NSE,731TN54,24424,731TN54-SG,100,0.01
NSE,731PY35,7822,731PY35-SG,100,0.01
NSE,731KL40,24757,731KL40-SG,100,0.01
NSE,731KL32,8686,731KL32-SG,100,0.01
NSE,731KA35,7816,731KA35-SG,100,0.01
NSE,731AP44,24202,731AP44-SG,100,0.01
NSE,732GS2030,20136,732GS2030-GS,1,0.01
NSE,729UK29,22171,729UK29-SG,100,0.01
NSE,729TS42,24758,729TS42-SG,100,0.01
NSE,729TS40,24766,729TS40-SG,100,0.01
NSE,GOLDETF,14286,GOLDETF-EQ,1,0.01
NSE,GOLDETFADD,15356,GOLDETFADD-EQ,1,0.01
NSE,729AP30,21643,729AP30-SG,100,0.01
NSE,GOLDIETF,19679,GOLDIETF-EQ,1,0.01
NSE,728UP32,7905,728UP32-SG,100,0.01
NSE,GOLDSHARE,14535,GOLDSHARE-EQ,1,0.05
NSE,728UP29,22098,728UP29-SG,100,0.01
NSE,728TS46,24762,728TS46-SG,100,0.01
NSE,728TS45,24836,728TS45-SG,100,0.01
NSE,728TS38,24843,728TS38-SG,100,0.01
NSE,728TS35,7815,728TS35-SG,100,0.01
NSE,728SK30,22155,728SK30-SG,100,0.01
NSE,729AP34,8930,729AP34-SG,100,0.01
NSE,728MP45,24760,728MP45-SG,100,0.01
NSE,728JK54,24205,728JK54-SG,100,0.01
NSE,728JK30,21646,728JK30-SG,100,0.01
NSE,728JH37,8360,728JH37-SG,100,0.01
NSE,728JH36,2688,728JH36-SG,100,0.01
NSE,728GJ29,21214,728GJ29-SG,100,0.01
NSE,727TN54,24204,727TN54-SG,100,0.01
NSE,727TN32,24646,727TN32-SG,100,0.01
NSE,727SK32,7900,727SK32-SG,100,0.01
NSE,727RJ42,24992,727RJ42-SG,100,0.01
NSE,727RJ30,22064,727RJ30-SG,100,0.01
NSE,727RJ29,22034,727RJ29-SG,100,0.01
NSE,727MZ33,2683,727MZ33-SG,100,0.01
NSE,728KL30,21908,728KL30-SG,100,0.01
NSE,CONSUMBEES,2435,CONSUMBEES-EQ,1,0.01
NSE,GOLDCASE,22901,GOLDCASE-EQ,1,0.01
NSE,GOLD1,14858,GOLD1-EQ,1,0.01
NSE,729TR36,2690,729TR36-SG,100,0.01
NSE,729TN54,24664,729TN54-SG,100,0.01
NSE,729TN53,16656,729TN53-SG,100,0.01
NSE,729RJ34,24648,729RJ34-SG,100,0.01
NSE,729RJ32,8684,729RJ32-SG,100,0.01
NSE,729PY26,23088,729PY26-SG,100,0.01
NSE,729NL29,21998,729NL29-SG,100,0.01
NSE,729MZ33,7898,729MZ33-SG,100,0.01
NSE,729MP35,21950,729MP35-SG,100,0.01
NSE,729MP30,21980,729MP30-SG,100,0.01
NSE,729ML29,22013,729ML29-SG,100,0.01
NSE,729KL51,16655,729KL51-SG,100,0.01
NSE,GOLDBEES,14428,GOLDBEES-EQ,1,0.01
NSE,729KL49,16092,729KL49-SG,100,0.01
NSE,729KA37,2575,729KA37-SG,100,0.01
NSE,729KA36,2566,729KA36-SG,100,0.01
NSE,729KA34,7823,729KA34-SG,100,0.01
NSE,729JK45,24761,729JK45-SG,100,0.01
NSE,729HR29,16220,729HR29-SG,100,0.01
NSE,729HP31,16641,729HP31-SG,100,0.01
NSE,729GR2033,14973,729GR2033-GS,1,0.01
NSE,729GJ32,8683,729GJ32-SG,100,0.01
NSE,729GA29A,22224,729GA29A-SG,100,0.01
NSE,729GA29,22217,729GA29-SG,100,0.01
NSE,729CG30,16640,729CG30-SG,100,0.01
NSE,729BR30,21642,729BR30-SG,100,0.01
NSE,729KA39,2656,729KA39-SG,100,0.01
NSE,HDFCGROWTH,11241,HDFCGROWTH-EQ,1,0.01
NSE,CONS,10512,CONS-EQ,1,0.01
NSE,739KL34,23085,739KL34-SG,100,0.01
NSE,747AS28,18203,747AS28-SG,100,0.01
NSE,747AP37A,23677,747AP37A-SG,100,0.01
NSE,747AP37,15267,747AP37-SG,100,0.01
NSE,747AP32,17852,747AP32-SG,100,0.01
NSE,746WB46,15323,746WB46-SG,100,0.01
NSE,746WB40,8499,746WB40-SG,100,0.01
NSE,746WB39,18998,746WB39-SG,100,0.01
NSE,746UP39,23542,746UP39-SG,100,0.01
NSE,746UP34,22876,746UP34-SG,100,0.01
NSE,746UP32,23191,746UP32-SG,100,0.01
NSE,746UK34,22875,746UK34-SG,100,0.01
NSE,746TS49,10965,746TS49-SG,100,0.01
NSE,746TS48A,15333,746TS48A-SG,100,0.01
NSE,746TS48,10964,746TS48-SG,100,0.01
NSE,746TS45,22625,746TS45-SG,100,0.01
NSE,746TS42,18537,746TS42-SG,100,0.01
NSE,746TS30,18690,746TS30-SG,100,0.01
NSE,746SK33,18701,746SK33-SG,100,0.01
NSE,746RJ42,23212,746RJ42-SG,100,0.01
NSE,746RJ34,23194,746RJ34-SG,100,0.01
NSE,746RJ33,18939,746RJ33-SG,100,0.01
NSE,746PN33,22865,746PN33-SG,100,0.01
NSE,746MZ39,18221,746MZ39-SG,100,0.01
NSE,746MP39,18536,746MP39-SG,100,0.01
NSE,746MP38A,18994,746MP38A-SG,100,0.01
NSE,747AS33,18401,747AS33-SG,100,0.01
NSE,747AS34,23197,747AS34-SG,100,0.01
NSE,747BR39,22755,747BR39-SG,100,0.01
NSE,747CG30,18689,747CG30-SG,100,0.01
NSE,747PN32,23753,747PN32-SG,100,0.01
NSE,747MH36,22752,747MH36-SG,100,0.01
NSE,747MH34,18528,747MH34-SG,100,0.01
NSE,747KL50,23643,747KL50-SG,100,0.01
NSE,747KL42,17104,747KL42-SG,100,0.01
NSE,747KL39,18097,747KL39-SG,100,0.01
NSE,747KL37,18215,747KL37-SG,100,0.01
NSE,747JK44,23215,747JK44-SG,100,0.01
NSE,747HR36,22699,747HR36-SG,100,0.01
NSE,747HR35,17222,747HR35-SG,100,0.01
NSE,747HR33A,18946,747HR33A-SG,100,0.01
NSE,747HR33,18529,747HR33-SG,100,0.01
NSE,746MP38,18527,746MP38-SG,100,0.01
NSE,747HP33,23673,747HP33-SG,100,0.01
NSE,747GJ25,11674,747GJ25-SG,100,0.01
NSE,747GA38,16982,747GA38-SG,100,0.01
NSE,747GA34,23198,747GA34-SG,100,0.01
NSE,747GA33,18403,747GA33-SG,100,0.01
NSE,747CG34A,23347,747CG34A-SG,100,0.01
NSE,747CG34,23195,747CG34-SG,100,0.01
NSE,747CG33A,23345,747CG33A-SG,100,0.01
NSE,747CG33,23192,747CG33-SG,100,0.01
NSE,747CG32,23343,747CG32-SG,100,0.01
NSE,747CG31,22744,747CG31-SG,100,0.01
NSE,ANZEN,11945,ANZEN-IV,200000,0.01
NSE,747CG30A,22743,747CG30A-SG,100,0.01
NSE,747GJ28,21152,747GJ28-SG,100,0.01
NSE,747PN34,17127,747PN34-SG,100,0.01
NSE,746MP32,10957,746MP32-SG,100,0.01
NSE,746MH41,23330,746MH41-SG,100,0.01
NSE,745TS30A,17637,745TS30A-SG,100,0.01
NSE,745TS30,10902,745TS30-SG,100,0.01
NSE,745TN43,17112,745TN43-SG,100,0.01
NSE,745SK32,10966,745SK32-SG,100,0.01
NSE,745RJ44,18911,745RJ44-SG,100,0.01
NSE,745RJ40,24009,745RJ40-SG,100,0.01
NSE,745RJ33,15309,745RJ33-SG,100,0.01
NSE,745RJ30,22036,745RJ30-SG,100,0.01
NSE,745PN34A,18405,745PN34A-SG,100,0.01
NSE,745PN34,16981,745PN34-SG,100,0.01
NSE,745NL34,24000,745NL34-SG,100,0.01
NSE,745MP45,22759,745MP45-SG,100,0.01
NSE,745MP44A,22758,745MP44A-SG,100,0.01
NSE,745MP44,18912,745MP44-SG,100,0.01
NSE,745ML34,24006,745ML34-SG,100,0.01
NSE,745MH41,23495,745MH41-SG,100,0.01
NSE,745MH39A,23537,745MH39A-SG,100,0.01
NSE,745MH39,23354,745MH39-SG,100,0.01
NSE,AUTOBEES,7880,AUTOBEES-EQ,1,0.01
NSE,AUTOIETF,7844,AUTOIETF-EQ,1,0.01
NSE,745MH38A,23536,745MH38A-SG,100,0.01
NSE,745MH38,23208,745MH38-SG,100,0.01
NSE,745MH37,23206,745MH37-SG,100,0.01
NSE,745KL40,17653,745KL40-SG,100,0.01
NSE,745KL39,18999,745KL39-SG,100,0.01
NSE,745TS40,17667,745TS40-SG,100,0.01
NSE,745TS47,18098,745TS47-SG,100,0.01
NSE,745UK30,22165,745UK30-SG,100,0.01
NSE,745UP33,15314,745UP33-SG,100,0.01
NSE,746MH35,22751,746MH35-SG,100,0.01
NSE,746MH33,18531,746MH33-SG,100,0.01
NSE,746KL48,15324,746KL48-SG,100,0.01
NSE,746KA38,23209,746KA38-SG,100,0.01
NSE,746JK49,22707,746JK49-SG,100,0.01
NSE,746HP36,23995,746HP36-SG,100,0.01
NSE,746GS2073,19808,746GS2073-GS,1,0.01
NSE,746GA38,18522,746GA38-SG,100,0.01
NSE,746GA33,18696,746GA33-SG,100,0.01
NSE,746CG33,22698,746CG33-SG,100,0.01
NSE,746CG32,23190,746CG32-SG,100,0.01
NSE,746CG31,22696,746CG31-SG,100,0.01
NSE,746ML34,23426,746ML34-SG,100,0.01
NSE,746AS31,23341,746AS31-SG,100,0.01
NSE,746AP43A,23434,746AP43A-SG,100,0.01
NSE,746AP43,17111,746AP43-SG,100,0.01
NSE,746AP42,23433,746AP42-SG,100,0.01
NSE,746AP41B,23431,746AP41B-SG,100,0.01
NSE,746AP41A,22622,746AP41A-SG,100,0.01
NSE,746AP41,18539,746AP41-SG,100,0.01
NSE,746AP38A,23682,746AP38A-SG,100,0.01
NSE,746AP38,18216,746AP38-SG,100,0.01
NSE,746AP34,17124,746AP34-SG,100,0.01
NSE,746AP27,9530,746AP27-SG,100,0.01
NSE,745WB44,23214,745WB44-SG,100,0.01
NSE,745WB42,23211,745WB42-SG,100,0.01
NSE,746AP44,23425,746AP44-SG,100,0.01
NSE,745KA40,22757,745KA40-SG,100,0.01
NSE,747PN37,24008,747PN37-SG,100,0.01
NSE,747PY37,22753,747PY37-SG,100,0.01
NSE,ABSLPSE,23806,ABSLPSE-EQ,1,0.01
NSE,749UP36,23350,749UP36-SG,100,0.01
NSE,749UP34A,22610,749UP34A-SG,100,0.01
NSE,749UP34,18210,749UP34-SG,100,0.01
NSE,749TS44,19177,749TS44-SG,100,0.01
NSE,749TS35,22614,749TS35-SG,100,0.01
NSE,749TN44,23640,749TN44-SG,100,0.01
NSE,749TN34,23584,749TN34-SG,100,0.01
NSE,749RJ44,23642,749RJ44-SG,100,0.01
NSE,749RJ40,23327,749RJ40-SG,100,0.01
NSE,749RJ34,17652,749RJ34-SG,100,0.01
NSE,749PN37,18088,749PN37-SG,100,0.01
NSE,749PN35,18993,749PN35-SG,100,0.01
NSE,749PN32,23422,749PN32-SG,100,0.01
NSE,749NL34,22750,749NL34-SG,100,0.01
NSE,749MN35,15315,749MN35-SG,100,0.01
NSE,749ML27,13239,749ML27-SG,100,0.01
NSE,749MH36,22617,749MH36-SG,100,0.01
NSE,749MH30,15015,749MH30-SG,100,0.01
NSE,749KL45,19178,749KL45-SG,100,0.01
NSE,749KL39,23586,749KL39-SG,100,0.01
NSE,749KL36,23351,749KL36-SG,100,0.01
NSE,749HR36,22616,749HR36-SG,100,0.01
NSE,749HR35,23348,749HR35-SG,100,0.01
NSE,749HR33,18081,749HR33-SG,100,0.01
NSE,ABSLNN50ET,7339,ABSLNN50ET-EQ,1,0.01
NSE,ABSLLIQUID,14518,ABSLLIQUID-EQ,1,0.01
NSE,ABSLBANETF,13987,ABSLBANETF-EQ,1,0.01
NSE,74AP31,15477,74AP31-SG,100,0.01
NSE,74RJ41,18337,74RJ41-SG,100,0.01
NSE,74PY30,24053,74PY30-SG,100,0.01
NSE,74MZ39,22985,74MZ39-SG,100,0.01
NSE,74MP34,16805,74MP34-SG,100,0.01
NSE,74ML27,13118,74ML27-SG,100,0.01
NSE,74MH36,22995,74MH36-SG,100,0.01
NSE,74MH35,22992,74MH35-SG,100,0.01
NSE,74MH32,16978,74MH32-SG,100,0.01
NSE,74MH31,16975,74MH31-SG,100,0.01
NSE,74KL41,18336,74KL41-SG,100,0.01
NSE,74KL37,8713,74KL37-SG,100,0.01
NSE,74JK44,22997,74JK44-SG,100,0.01
NSE,749HP34,10959,749HP34-SG,100,0.01
NSE,74HR37,8580,74HR37-SG,100,0.01
NSE,74GS2062,10981,74GS2062-GS,1,0.01
NSE,74GS2035,6874,74GS2035-GS,1,0.01
NSE,74GJ27,18688,74GJ27-SG,100,0.01
NSE,74GJ26,20926,74GJ26-SG,100,0.01
NSE,74CG30,16974,74CG30-SG,100,0.01
NSE,74BR39,22986,74BR39-SG,100,0.01
NSE,74BR30,17446,74BR30-SG,100,0.01
NSE,ABGSEC,24404,ABGSEC-EQ,1,0.01
NSE,74AS33,15508,74AS33-SG,100,0.01
NSE,74AP43,18413,74AP43-SG,100,0.01
NSE,74AP41,23817,74AP41-SG,100,0.01
NSE,74AP32,16923,74AP32-SG,100,0.01
NSE,74HR33,16979,74HR33-SG,100,0.01
NSE,747PN43,15319,747PN43-SG,100,0.01
NSE,749GJ28,14812,749GJ28-SG,100,0.01
NSE,749GA33A,18945,749GA33A-SG,100,0.01
NSE,748MP29,18923,748MP29-SG,100,0.01
NSE,748ML34,23675,748ML34-SG,100,0.01
NSE,748MH42,23331,748MH42-SG,100,0.01
NSE,748MH35,22613,748MH35-SG,100,0.01
NSE,748KA33,22746,748KA33-SG,100,0.01
NSE,748JK54,22626,748JK54-SG,100,0.01
NSE,748HR35,18954,748HR35-SG,100,0.01
NSE,748HR34,23547,748HR34-SG,100,0.01
NSE,748HP33,10958,748HP33-SG,100,0.01
NSE,748CG32,22745,748CG32-SG,100,0.01
NSE,748AP44A,23589,748AP44A-SG,100,0.01
NSE,748AP44,22704,748AP44-SG,100,0.01
NSE,748AP38A,18518,748AP38A-SG,100,0.01
NSE,748AP38,8363,748AP38-SG,100,0.01
NSE,747WB43,15320,747WB43-SG,100,0.01
NSE,747UK34,23196,747UK34-SG,100,0.01
NSE,747UK33,18402,747UK33-SG,100,0.01
NSE,747TS41,17103,747TS41-SG,100,0.01
NSE,747TS36,23676,747TS36-SG,100,0.01
NSE,747TS32,17834,747TS32-SG,100,0.01
NSE,747TS31,10904,747TS31-SG,100,0.01
NSE,ALPHA,7412,ALPHA-EQ,1,0.01
NSE,ALPHAETF,19640,ALPHAETF-EQ,1,0.01
NSE,ALPL30IETF,22344,ALPL30IETF-EQ,1,0.01
NSE,747RJ33,23325,747RJ33-SG,100,0.01
NSE,748MP40,22620,748MP40-SG,100,0.01
NSE,748MP41,22623,748MP41-SG,100,0.01
NSE,748NL34,23199,748NL34-SG,100,0.01
NSE,748PN34,18521,748PN34-SG,100,0.01
NSE,749GA33,18209,749GA33-SG,100,0.01
NSE,749CG35,23349,749CG35-SG,100,0.01
NSE,749CG30,18932,749CG30-SG,100,0.01
NSE,749BR39,22702,749BR39-SG,100,0.01
NSE,749BR31A,18691,749BR31A-SG,100,0.01
NSE,749BR31,18204,749BR31-SG,100,0.01
NSE,749AP44,23641,749AP44-SG,100,0.01
NSE,749AP40,23587,749AP40-SG,100,0.01
NSE,749AP39,22618,749AP39-SG,100,0.01
NSE,749AP36,22615,749AP36-SG,100,0.01
NSE,748WB44,22705,748WB44-SG,100,0.01
NSE,748WB43,22703,748WB43-SG,100,0.01
NSE,749GJ26,11273,749GJ26-SG,100,0.01
NSE,748WB37,7911,748WB37-SG,100,0.01
NSE,748UP42,23544,748UP42-SG,100,0.01
NSE,748UP40,23543,748UP40-SG,100,0.01
NSE,748UP36,23203,748UP36-SG,100,0.01
NSE,748UP34,22749,748UP34-SG,100,0.01
NSE,748UK33,18532,748UK33-SG,100,0.01
NSE,748TS50,23335,748TS50-SG,100,0.01
NSE,748TS42,23588,748TS42-SG,100,0.01
NSE,748RJ37,23207,748RJ37-SG,100,0.01
NSE,748RJ34,22748,748RJ34-SG,100,0.01
NSE,748PN42,9099,748PN42-SG,100,0.01
NSE,748PN37,23428,748PN37-SG,100,0.01
NSE,748PN35,24007,748PN35-SG,100,0.01
NSE,748UP44,23545,748UP44-SG,100,0.01
NSE,745KA37,23205,745KA37-SG,100,0.01
NSE,745KA35,23201,745KA35-SG,100,0.01
NSE,745JK54,22760,745JK54-SG,100,0.01
NSE,742TN43,16992,742TN43-SG,100,0.01
NSE,742TN34A,23423,742TN34A-SG,100,0.01
NSE,742TN34,22866,742TN34-SG,100,0.01
NSE,742TN33,17221,742TN33-SG,100,0.01
NSE,742RJ39,22869,742RJ39-SG,100,0.01
NSE,742RJ32,23813,742RJ32-SG,100,0.01
NSE,742MP46,22882,742MP46-SG,100,0.01
NSE,742MP45,22881,742MP45-SG,100,0.01
NSE,742MP44,22872,742MP44-SG,100,0.01
NSE,742ML32,16977,742ML32-SG,100,0.01
NSE,742MH37,23541,742MH37-SG,100,0.01
NSE,742MH34,23540,742MH34-SG,100,0.01
NSE,742KL64,23218,742KL64-SG,100,0.01
NSE,742KL49,23216,742KL49-SG,100,0.01
NSE,742KL46,24342,742KL46-SG,100,0.01
NSE,742KL43,17257,742KL43-SG,100,0.01
NSE,742KL34,8579,742KL34-SG,100,0.01
NSE,742KA39,22880,742KA39-SG,100,0.01
NSE,742KA35,22993,742KA35-SG,100,0.01
NSE,742KA32,23342,742KA32-SG,100,0.01
NSE,742HR35,22994,742HR35-SG,100,0.01
NSE,742HR34,23815,742HR34-SG,100,0.01
NSE,742HP38,18409,742HP38-SG,100,0.01
NSE,742GJ33,22697,742GJ33-SG,100,0.01
NSE,742GJ31,22608,742GJ31-SG,100,0.01
NSE,742TS41,23210,742TS41-SG,100,0.01
NSE,742TS48,23683,742TS48-SG,100,0.01
NSE,BSLSENETFG,5957,BSLSENETFG-EQ,1,0.01
NSE,BSLNIFTY,24781,BSLNIFTY-EQ,1,0.01
NSE,743MZ36,16261,743MZ36-SG,100,0.01
NSE,743MN36,23816,743MN36-SG,100,0.01
NSE,743MH39,23429,743MH39-SG,100,0.01
NSE,743MH36,22878,743MH36-SG,100,0.01
NSE,743MH35,22877,743MH35-SG,100,0.01
NSE,743JK53A,18519,743JK53A-SG,100,0.01
NSE,743JK53,17850,743JK53-SG,100,0.01
NSE,743JK46,24013,743JK46-SG,100,0.01
NSE,743HR41,8364,743HR41-SG,100,0.01
NSE,743HR34,24005,743HR34-SG,100,0.01
NSE,743HP28,10559,743HP28-SG,100,0.01
NSE,743GJ31,22693,743GJ31-SG,100,0.01
NSE,742CG31,16976,742CG31-SG,100,0.01
NSE,743GJ27,21133,743GJ27-SG,100,0.01
NSE,743BR39,22870,743BR39-SG,100,0.01
NSE,743AP46,24001,743AP46-SG,100,0.01
NSE,743AP44,24012,743AP44-SG,100,0.01
NSE,743AP42B,24010,743AP42B-SG,100,0.01
NSE,743AP42A,23679,743AP42A-SG,100,0.01
NSE,743AP42,17251,743AP42-SG,100,0.01
NSE,743AP41,17250,743AP41-SG,100,0.01
NSE,743AP39,16987,743AP39-SG,100,0.01
NSE,BSE500IETF,3001,BSE500IETF-EQ,1,0.01
NSE,743AP35,17457,743AP35-SG,100,0.01
NSE,743AP31,15264,743AP31-SG,100,0.01
NSE,BSLGOLDETF,23804,BSLGOLDETF-EQ,1,0.01
NSE,743CG29,22694,743CG29-SG,100,0.01
NSE,743MZ37,16268,743MZ37-SG,100,0.01
NSE,742AS34,22991,742AS34-SG,100,0.01
NSE,742AP45,23757,742AP45-SG,100,0.01
NSE,73GS2053,16865,73GS2053-GS,1,0.01
NSE,73AS39,24765,73AS39-SG,100,0.01
NSE,73AP38,16071,73AP38-SG,100,0.01
NSE,739WB44,23100,739WB44-SG,100,0.01
NSE,739WB42,23098,739WB42-SG,100,0.01
NSE,739UP37,8705,739UP37-SG,100,0.01
NSE,739UK30,24051,739UK30-SG,100,0.01
NSE,739TS59,22203,739TS59-SG,100,0.01
NSE,739TS51,16997,739TS51-SG,100,0.01
NSE,739TS39,16652,739TS39-SG,100,0.01
NSE,739TN53,17003,739TN53-SG,100,0.01
NSE,739TN52,8502,739TN52-SG,100,0.01
NSE,739TN42,8719,739TN42-SG,100,0.01
NSE,739TN33B,17454,739TN33B-SG,100,0.01
NSE,739TN33A,16928,739TN33A-SG,100,0.01
NSE,739TN33,15503,739TN33-SG,100,0.01
NSE,739TN32,24054,739TN32-SG,100,0.01
NSE,739RJ48,16995,739RJ48-SG,100,0.01
NSE,739PN33,24099,739PN33-SG,100,0.01
NSE,739MN36,24336,739MN36-SG,100,0.01
NSE,739MN35,16250,739MN35-SG,100,0.01
NSE,COMMOIETF,13198,COMMOIETF-EQ,1,0.01
NSE,739ML34,24334,739ML34-SG,100,0.01
NSE,739ML26,12289,739ML26-SG,100,0.01
NSE,739KL52,16998,739KL52-SG,100,0.01
NSE,73HP30,21051,73HP30-SG,100,0.01
NSE,CHOLAFIN,19257,CHOLAFIN-D1,1,0.05
NSE,73PN34,21717,73PN34-SG,100,0.01
NSE,73RJ30,22066,73RJ30-SG,100,0.01
NSE,742AP44,23681,742AP44-SG,100,0.01
NSE,742AP43A,23680,742AP43A-SG,100,0.01
NSE,742AP43,16993,742AP43-SG,100,0.01
NSE,742AP41,16988,742AP41-SG,100,0.01
NSE,741WB42,18686,741WB42-SG,100,0.01
NSE,741WB39,18334,741WB39-SG,100,0.01
NSE,741UP34,16803,741UP34-SG,100,0.01
NSE,741RJ39,18335,741RJ39-SG,100,0.01
NSE,741RJ34,23814,741RJ34-SG,100,0.01
